Timestamp,Elapsed Time (s),Voltage (V),Current (A),Amp-hours (Ah),Watt-hours (Wh)
2026-02-08T22:28:12.337737,3308.66,13.3210,2.9824,2.7448,35.8332
2026-02-08T22:28:13.324937,3309.66,13.3211,2.9824,2.7456,35.8442
2026-02-08T22:28:14.328115,3310.66,13.3212,2.9824,2.7465,35.8553
2026-02-08T22:28:15.324087,3311.66,13.3213,2.9824,2.7473,35.8663
2026-02-08T22:28:16.360738,3312.66,13.3214,2.9824,2.7481,35.8773
2026-02-08T22:28:17.329400,3313.66,13.3215,2.9824,2.7489,35.8884
2026-02-08T22:28:18.324074,3314.66,13.3216,2.9824,2.7498,35.8994
2026-02-08T22:28:19.324517,3315.66,13.3217,2.9825,2.7506,35.9104
2026-02-08T22:28:20.324083,3316.66,13.3219,2.9824,2.7514,35.9215
2026-02-08T22:28:21.331900,3317.66,13.3220,2.9824,2.7522,35.9325
2026-02-08T22:28:22.336851,3318.66,13.3220,2.9824,2.7531,35.9435
2026-02-08T22:28:23.324146,3319.66,13.3221,2.9824,2.7539,35.9546
2026-02-08T22:28:24.325767,3320.66,13.3223,2.9824,2.7547,35.9656
2026-02-08T22:28:25.324007,3321.66,13.3224,2.9824,2.7556,35.9766
2026-02-08T22:28:26.325640,3322.66,13.3225,2.9824,2.7564,35.9877
2026-02-08T22:28:27.327361,3323.66,13.3226,2.9824,2.7572,35.9987
2026-02-08T22:28:28.323742,3324.66,13.3228,2.9824,2.7580,36.0097
2026-02-08T22:28:29.323335,3325.66,13.3228,2.9824,2.7589,36.0208
2026-02-08T22:28:30.338049,3326.66,13.3229,2.9825,2.7597,36.0318
2026-02-08T22:28:31.352256,3327.66,13.3231,2.9824,2.7605,36.0429
2026-02-08T22:28:32.323054,3328.66,13.3231,2.9824,2.7614,36.0539
2026-02-08T22:28:33.323542,3329.66,13.3232,2.9824,2.7622,36.0649
2026-02-08T22:28:34.325492,3330.66,13.3233,2.9824,2.7630,36.0760
2026-02-08T22:28:35.340179,3331.66,13.3234,2.9825,2.7639,36.0870
2026-02-08T22:28:36.343093,3332.66,13.3236,2.9825,2.7647,36.0981
2026-02-08T22:28:37.322700,3333.66,13.3237,2.9824,2.7655,36.1091
2026-02-08T22:28:38.326759,3334.66,13.3237,2.9824,2.7663,36.1201
2026-02-08T22:28:39.324078,3335.66,13.3239,2.9824,2.7672,36.1312
2026-02-08T22:28:40.328824,3336.66,13.3240,2.9824,2.7680,36.1422
2026-02-08T22:28:41.333132,3337.66,13.3241,2.9825,2.7688,36.1532
2026-02-08T22:28:42.324056,3338.66,13.3242,2.9824,2.7696,36.1643
2026-02-08T22:28:43.324358,3339.66,13.3243,2.9824,2.7705,36.1753
2026-02-08T22:28:44.324248,3340.66,13.3245,2.9824,2.7713,36.1864
2026-02-08T22:28:45.358010,3341.66,13.3247,2.9824,2.7721,36.1974
2026-02-08T22:28:46.324280,3342.66,13.3247,2.9824,2.7730,36.2084
2026-02-08T22:28:47.327329,3343.66,13.3248,2.9824,2.7738,36.2195
2026-02-08T22:28:48.327466,3344.66,13.3250,2.9824,2.7746,36.2305
2026-02-08T22:28:49.343525,3345.66,13.3250,2.9825,2.7754,36.2416
2026-02-08T22:28:50.348499,3346.66,13.3252,2.9825,2.7763,36.2526
2026-02-08T22:28:51.328038,3347.66,13.3253,2.9825,2.7771,36.2637
2026-02-08T22:28:52.327164,3348.66,13.3254,2.9824,2.7779,36.2747
2026-02-08T22:28:53.328141,3349.66,13.3255,2.9824,2.7788,36.2857
2026-02-08T22:28:54.339476,3350.66,13.3256,2.9824,2.7796,36.2968
2026-02-08T22:28:55.338407,3351.66,13.3256,2.9824,2.7804,36.3078
2026-02-08T22:28:56.324104,3352.66,13.3258,2.9825,2.7812,36.3188
2026-02-08T22:28:57.323403,3353.66,13.3260,2.9825,2.7821,36.3299
2026-02-08T22:28:58.324186,3354.66,13.3260,2.9825,2.7829,36.3409
2026-02-08T22:28:59.343108,3355.66,13.3262,2.9825,2.7837,36.3520
2026-02-08T22:29:00.348174,3356.66,13.3262,2.9825,2.7846,36.3630
2026-02-08T22:29:01.323946,3357.66,13.3263,2.9824,2.7854,36.3740
2026-02-08T22:29:02.323879,3358.66,13.3264,2.9825,2.7862,36.3851
2026-02-08T22:29:03.324700,3359.66,13.3265,2.9824,2.7870,36.3961
2026-02-08T22:29:04.334035,3360.66,13.3266,2.9825,2.7879,36.4072
2026-02-08T22:29:05.338682,3361.66,13.3269,2.9825,2.7887,36.4182
2026-02-08T22:29:06.323769,3362.66,13.3270,2.9825,2.7895,36.4292
2026-02-08T22:29:07.324967,3363.66,13.3271,2.9825,2.7904,36.4403
2026-02-08T22:29:08.324599,3364.66,13.3271,2.9824,2.7912,36.4513
2026-02-08T22:29:09.338418,3365.66,13.3273,2.9824,2.7920,36.4624
2026-02-08T22:29:10.346911,3366.66,13.3274,2.9824,2.7928,36.4734
2026-02-08T22:29:11.324509,3367.66,13.3275,2.9824,2.7937,36.4844
2026-02-08T22:29:12.323942,3368.66,13.3276,2.9824,2.7945,36.4955
2026-02-08T22:29:13.324450,3369.66,13.3277,2.9825,2.7953,36.5065
2026-02-08T22:29:14.333384,3370.66,13.3278,2.9825,2.7962,36.5176
2026-02-08T22:29:15.337167,3371.66,13.3280,2.9825,2.7970,36.5286
2026-02-08T22:29:16.325716,3372.66,13.3280,2.9825,2.7978,36.5397
2026-02-08T22:29:17.324978,3373.66,13.3282,2.9825,2.7986,36.5507
2026-02-08T22:29:18.326943,3374.66,13.3282,2.9825,2.7995,36.5618
2026-02-08T22:29:19.324324,3375.66,13.3284,2.9826,2.8003,36.5728
2026-02-08T22:29:20.345204,3376.66,13.3285,2.9825,2.8011,36.5838
2026-02-08T22:29:21.327437,3377.66,13.3286,2.9825,2.8020,36.5949
2026-02-08T22:29:22.323799,3378.66,13.3287,2.9825,2.8028,36.6059
2026-02-08T22:29:23.323994,3379.66,13.3288,2.9825,2.8036,36.6169
2026-02-08T22:29:24.331922,3380.66,13.3289,2.9825,2.8044,36.6280
2026-02-08T22:29:25.336132,3381.66,13.3290,2.9825,2.8053,36.6390
2026-02-08T22:29:26.326861,3382.66,13.3291,2.9825,2.8061,36.6501
2026-02-08T22:29:27.325165,3383.66,13.3292,2.9825,2.8069,36.6611
2026-02-08T22:29:28.324542,3384.66,13.3294,2.9825,2.8078,36.6722
2026-02-08T22:29:29.359948,3385.66,13.3295,2.9825,2.8086,36.6832
2026-02-08T22:29:30.327481,3386.66,13.3296,2.9825,2.8094,36.6943
2026-02-08T22:29:31.325233,3387.66,13.3297,2.9825,2.8102,36.7053
2026-02-08T22:29:32.323918,3388.66,13.3298,2.9825,2.8111,36.7163
2026-02-08T22:29:33.338034,3389.66,13.3299,2.9825,2.8119,36.7274
2026-02-08T22:29:34.351818,3390.66,13.3300,2.9825,2.8127,36.7384
2026-02-08T22:29:35.323556,3391.66,13.3301,2.9824,2.8136,36.7495
2026-02-08T22:29:36.324862,3392.66,13.3302,2.9825,2.8144,36.7605
2026-02-08T22:29:37.323620,3393.66,13.3303,2.9824,2.8152,36.7715
2026-02-08T22:29:38.337968,3394.66,13.3304,2.9824,2.8160,36.7826
2026-02-08T22:29:39.342758,3395.66,13.3305,2.9825,2.8169,36.7937
2026-02-08T22:29:40.325104,3396.66,13.3307,2.9825,2.8177,36.8047
2026-02-08T22:29:41.324653,3397.66,13.3308,2.9825,2.8185,36.8157
2026-02-08T22:29:42.325103,3398.66,13.3309,2.9825,2.8194,36.8268
2026-02-08T22:29:43.328555,3399.66,13.3310,2.9825,2.8202,36.8378
2026-02-08T22:29:44.334260,3400.66,13.3311,2.9825,2.8210,36.8489
2026-02-08T22:29:45.324884,3401.66,13.3312,2.9825,2.8218,36.8599
2026-02-08T22:29:46.326334,3402.66,13.3313,2.9825,2.8227,36.8710
2026-02-08T22:29:47.324310,3403.66,13.3315,2.9825,2.8235,36.8820
2026-02-08T22:29:48.356511,3404.66,13.3316,2.9825,2.8243,36.8930
2026-02-08T22:29:49.323155,3405.66,13.3316,2.9825,2.8252,36.9041
2026-02-08T22:29:50.327967,3406.66,13.3318,2.9825,2.8260,36.9152
2026-02-08T22:29:51.324641,3407.66,13.3319,2.9825,2.8268,36.9262
2026-02-08T22:29:52.339397,3408.66,13.3320,2.9825,2.8276,36.9372
2026-02-08T22:29:53.327541,3409.66,13.3321,2.9824,2.8285,36.9483
2026-02-08T22:29:54.332519,3410.66,13.3323,2.9825,2.8293,36.9593
2026-02-08T22:29:55.324356,3411.66,13.3324,2.9825,2.8301,36.9704
2026-02-08T22:29:56.323087,3412.66,13.3325,2.9825,2.8310,36.9814
2026-02-08T22:29:57.324296,3413.66,13.3326,2.9825,2.8318,36.9924
2026-02-08T22:29:58.336041,3414.66,13.3327,2.9825,2.8326,37.0035
2026-02-08T22:29:59.357402,3415.66,13.3328,2.9825,2.8334,37.0145
2026-02-08T22:30:00.325023,3416.66,13.3329,2.9825,2.8343,37.0256
2026-02-08T22:30:01.327620,3417.66,13.3330,2.9825,2.8351,37.0366
2026-02-08T22:30:02.328786,3418.66,13.3331,2.9825,2.8359,37.0477
2026-02-08T22:30:03.339736,3419.66,13.3332,2.9825,2.8368,37.0587
2026-02-08T22:30:04.348785,3420.66,13.3334,2.9825,2.8376,37.0698
2026-02-08T22:30:05.324199,3421.66,13.3334,2.9825,2.8384,37.0808
2026-02-08T22:30:06.326948,3422.66,13.3335,2.9824,2.8392,37.0919
2026-02-08T22:30:07.325266,3423.66,13.3336,2.9825,2.8401,37.1029
2026-02-08T22:30:08.334088,3424.66,13.3337,2.9824,2.8409,37.1139
2026-02-08T22:30:09.341812,3425.66,13.3338,2.9825,2.8417,37.1250
2026-02-08T22:30:10.324176,3426.66,13.3339,2.9825,2.8426,37.1360
2026-02-08T22:30:11.323931,3427.66,13.3340,2.9825,2.8434,37.1471
2026-02-08T22:30:12.324945,3428.66,13.3342,2.9825,2.8442,37.1581
2026-02-08T22:30:13.330175,3429.66,13.3343,2.9824,2.8450,37.1692
2026-02-08T22:30:14.330464,3430.66,13.3344,2.9824,2.8459,37.1803
2026-02-08T22:30:15.326885,3431.66,13.3345,2.9825,2.8467,37.1913
2026-02-08T22:30:16.324269,3432.66,13.3347,2.9825,2.8475,37.2023
2026-02-08T22:30:17.339907,3433.66,13.3347,2.9824,2.8484,37.2134
2026-02-08T22:30:18.355448,3434.66,13.3349,2.9824,2.8492,37.2244
2026-02-08T22:30:19.325310,3435.66,13.3350,2.9824,2.8500,37.2355
2026-02-08T22:30:20.323531,3436.66,13.3351,2.9825,2.8508,37.2465
2026-02-08T22:30:21.327210,3437.66,13.3352,2.9825,2.8517,37.2576
2026-02-08T22:30:22.340686,3438.66,13.3353,2.9825,2.8525,37.2686
2026-02-08T22:30:23.344968,3439.66,13.3355,2.9824,2.8533,37.2797
2026-02-08T22:30:24.324300,3440.66,13.3355,2.9825,2.8542,37.2907
2026-02-08T22:30:25.323863,3441.66,13.3356,2.9825,2.8550,37.3018
2026-02-08T22:30:26.323776,3442.66,13.3356,2.9825,2.8558,37.3128
2026-02-08T22:30:27.330835,3443.66,13.3360,2.9826,2.8566,37.3238
2026-02-08T22:30:28.335620,3444.66,13.3362,2.9825,2.8575,37.3349
2026-02-08T22:30:29.328136,3445.66,13.3362,2.9825,2.8583,37.3460
2026-02-08T22:30:30.325489,3446.66,13.3363,2.9826,2.8591,37.3570
2026-02-08T22:30:31.324875,3447.66,13.3363,2.9826,2.8600,37.3681
2026-02-08T22:30:32.358186,3448.66,13.3365,2.9826,2.8608,37.3791
2026-02-08T22:30:33.327239,3449.66,13.3367,2.9826,2.8616,37.3902
2026-02-08T22:30:34.328228,3450.66,13.3367,2.9826,2.8624,37.4012
2026-02-08T22:30:35.323524,3451.66,13.3369,2.9825,2.8633,37.4122
2026-02-08T22:30:36.341849,3452.66,13.3369,2.9825,2.8641,37.4233
2026-02-08T22:30:37.351174,3453.66,13.3370,2.9825,2.8649,37.4343
2026-02-08T22:30:38.323454,3454.66,13.3372,2.9825,2.8657,37.4454
2026-02-08T22:30:39.323276,3455.66,13.3372,2.9825,2.8666,37.4564
2026-02-08T22:30:40.323569,3456.66,13.3374,2.9825,2.8674,37.4675
2026-02-08T22:30:41.323962,3457.66,13.3375,2.9825,2.8682,37.4785
2026-02-08T22:30:42.326076,3458.66,13.3376,2.9826,2.8691,37.4896
2026-02-08T22:30:43.325486,3459.66,13.3377,2.9826,2.8699,37.5006
2026-02-08T22:30:44.324736,3460.66,13.3379,2.9825,2.8707,37.5117
2026-02-08T22:30:45.326205,3461.66,13.3378,2.9825,2.8715,37.5228
2026-02-08T22:30:46.328564,3462.66,13.3380,2.9825,2.8724,37.5338
2026-02-08T22:30:47.329788,3463.66,13.3381,2.9825,2.8732,37.5449
2026-02-08T22:30:48.334277,3464.66,13.3382,2.9825,2.8740,37.5559
2026-02-08T22:30:49.324306,3465.66,13.3384,2.9825,2.8749,37.5669
2026-02-08T22:30:50.324086,3466.66,13.3385,2.9826,2.8757,37.5780
2026-02-08T22:30:51.324348,3467.66,13.3385,2.9825,2.8765,37.5891
2026-02-08T22:30:52.337296,3468.66,13.3387,2.9825,2.8773,37.6001
2026-02-08T22:30:53.342888,3469.66,13.3389,2.9825,2.8782,37.6112
2026-02-08T22:30:54.328641,3470.66,13.3390,2.9825,2.8790,37.6222
2026-02-08T22:30:55.324440,3471.66,13.3390,2.9825,2.8798,37.6333
2026-02-08T22:30:56.324528,3472.66,13.3391,2.9825,2.8807,37.6443
2026-02-08T22:30:57.329067,3473.66,13.3392,2.9825,2.8815,37.6554
2026-02-08T22:30:58.333371,3474.66,13.3393,2.9825,2.8823,37.6664
2026-02-08T22:30:59.325001,3475.66,13.3395,2.9825,2.8831,37.6775
2026-02-08T22:31:00.327798,3476.66,13.3396,2.9826,2.8840,37.6885
2026-02-08T22:31:01.342666,3477.66,13.3397,2.9825,2.8848,37.6996
2026-02-08T22:31:02.357232,3478.66,13.3397,2.9825,2.8856,37.7106
2026-02-08T22:31:03.323445,3479.66,13.3399,2.9825,2.8865,37.7217
2026-02-08T22:31:04.324255,3480.66,13.3400,2.9825,2.8873,37.7327
2026-02-08T22:31:05.327470,3481.66,13.3401,2.9825,2.8881,37.7438
2026-02-08T22:31:06.338689,3482.66,13.3402,2.9825,2.8889,37.7548
2026-02-08T22:31:07.347975,3483.66,13.3404,2.9825,2.8898,37.7659
2026-02-08T22:31:08.329160,3484.66,13.3404,2.9825,2.8906,37.7770
2026-02-08T22:31:09.326127,3485.66,13.3405,2.9825,2.8914,37.7880
2026-02-08T22:31:10.327032,3486.66,13.3405,2.9825,2.8923,37.7990
2026-02-08T22:31:11.338671,3487.66,13.3408,2.9825,2.8931,37.8101
2026-02-08T22:31:12.338498,3488.66,13.3408,2.9825,2.8939,37.8211
2026-02-08T22:31:13.324269,3489.66,13.3409,2.9825,2.8947,37.8322
2026-02-08T22:31:14.322781,3490.66,13.3411,2.9825,2.8956,37.8432
2026-02-08T22:31:15.325550,3491.66,13.3413,2.9826,2.8964,37.8543
2026-02-08T22:31:16.324608,3492.66,13.3412,2.9826,2.8972,37.8653
2026-02-08T22:31:17.328790,3493.66,13.3414,2.9826,2.8981,37.8764
2026-02-08T22:31:18.326988,3494.66,13.3415,2.9826,2.8989,37.8875
2026-02-08T22:31:19.324316,3495.66,13.3416,2.9825,2.8997,37.8985
2026-02-08T22:31:20.333924,3496.66,13.3417,2.9825,2.9005,37.9096
2026-02-08T22:31:21.354456,3497.66,13.3418,2.9825,2.9014,37.9206
2026-02-08T22:31:22.327369,3498.66,13.3419,2.9825,2.9022,37.9317
2026-02-08T22:31:23.323364,3499.66,13.3421,2.9825,2.9030,37.9427
2026-02-08T22:31:24.324078,3500.66,13.3423,2.9825,2.9039,37.9538
2026-02-08T22:31:25.339348,3501.66,13.3423,2.9825,2.9047,37.9648
2026-02-08T22:31:26.344339,3502.66,13.3424,2.9826,2.9055,37.9759
2026-02-08T22:31:27.322996,3503.66,13.3426,2.9825,2.9063,37.9869
2026-02-08T22:31:28.324306,3504.66,13.3426,2.9826,2.9072,37.9980
2026-02-08T22:31:29.325928,3505.66,13.3427,2.9826,2.9080,38.0091
2026-02-08T22:31:30.331160,3506.66,13.3428,2.9825,2.9088,38.0201
2026-02-08T22:31:31.335654,3507.66,13.3429,2.9825,2.9097,38.0312
2026-02-08T22:31:32.330323,3508.66,13.3431,2.9826,2.9105,38.0422
2026-02-08T22:31:33.324099,3509.66,13.3432,2.9826,2.9113,38.0533
2026-02-08T22:31:34.325561,3510.66,13.3433,2.9826,2.9121,38.0643
2026-02-08T22:31:35.359244,3511.66,13.3435,2.9826,2.9130,38.0754
2026-02-08T22:31:36.325356,3512.66,13.3436,2.9826,2.9138,38.0864
2026-02-08T22:31:37.323825,3513.66,13.3436,2.9826,2.9146,38.0975
2026-02-08T22:31:38.323515,3514.66,13.3437,2.9826,2.9155,38.1085
2026-02-08T22:31:39.340530,3515.66,13.3439,2.9826,2.9163,38.1196
2026-02-08T22:31:40.349851,3516.66,13.3440,2.9826,2.9171,38.1306
2026-02-08T22:31:41.323119,3517.66,13.3441,2.9826,2.9179,38.1417
2026-02-08T22:31:42.323606,3518.66,13.3442,2.9826,2.9188,38.1528
2026-02-08T22:31:43.325095,3519.66,13.3442,2.9825,2.9196,38.1638
2026-02-08T22:31:44.336542,3520.66,13.3444,2.9825,2.9204,38.1749
2026-02-08T22:31:45.340577,3521.66,13.3445,2.9825,2.9213,38.1859
2026-02-08T22:31:46.323175,3522.66,13.3446,2.9825,2.9221,38.1970
2026-02-08T22:31:47.326264,3523.66,13.3447,2.9825,2.9229,38.2080
2026-02-08T22:31:48.327442,3524.66,13.3449,2.9825,2.9237,38.2191
2026-02-08T22:31:49.328194,3525.66,13.3451,2.9825,2.9246,38.2302
2026-02-08T22:31:50.331271,3526.66,13.3451,2.9825,2.9254,38.2412
2026-02-08T22:31:51.323993,3527.66,13.3452,2.9825,2.9262,38.2523
2026-02-08T22:31:52.324309,3528.66,13.3453,2.9825,2.9271,38.2633
2026-02-08T22:31:53.330358,3529.66,13.3454,2.9825,2.9279,38.2744
2026-02-08T22:31:54.355674,3530.66,13.3455,2.9825,2.9287,38.2854
2026-02-08T22:31:55.328046,3531.66,13.3457,2.9825,2.9295,38.2965
2026-02-08T22:31:56.328259,3532.66,13.3458,2.9825,2.9304,38.3076
2026-02-08T22:31:57.327924,3533.66,13.3458,2.9825,2.9312,38.3186
2026-02-08T22:31:58.341311,3534.66,13.3460,2.9825,2.9320,38.3297
2026-02-08T22:31:59.346555,3535.66,13.3462,2.9825,2.9329,38.3407
2026-02-08T22:32:00.328421,3536.66,13.3462,2.9825,2.9337,38.3518
2026-02-08T22:32:01.328623,3537.66,13.3464,2.9826,2.9345,38.3629
2026-02-08T22:32:02.324207,3538.66,13.3464,2.9825,2.9353,38.3739
2026-02-08T22:32:03.343468,3539.66,13.3465,2.9825,2.9362,38.3850
2026-02-08T22:32:04.356215,3540.66,13.3466,2.9826,2.9370,38.3960
2026-02-08T22:32:05.323311,3541.66,13.3467,2.9826,2.9378,38.4070
2026-02-08T22:32:06.324217,3542.66,13.3468,2.9826,2.9387,38.4181
2026-02-08T22:32:07.327592,3543.66,13.3469,2.9826,2.9395,38.4292
2026-02-08T22:32:08.340555,3544.66,13.3471,2.9826,2.9403,38.4403
2026-02-08T22:32:09.344865,3545.66,13.3472,2.9826,2.9411,38.4513
2026-02-08T22:32:10.326484,3546.66,13.3473,2.9826,2.9420,38.4624
2026-02-08T22:32:11.324598,3547.66,13.3474,2.9826,2.9428,38.4734
2026-02-08T22:32:12.326120,3548.66,13.3475,2.9826,2.9436,38.4845
2026-02-08T22:32:13.332157,3549.66,13.3476,2.9826,2.9445,38.4955
2026-02-08T22:32:14.336978,3550.66,13.3477,2.9826,2.9453,38.5066
2026-02-08T22:32:15.323436,3551.66,13.3479,2.9826,2.9461,38.5176
2026-02-08T22:32:16.327515,3552.66,13.3478,2.9825,2.9469,38.5287
2026-02-08T22:32:17.324223,3553.66,13.3480,2.9825,2.9478,38.5398
2026-02-08T22:32:18.324164,3554.66,13.3482,2.9825,2.9486,38.5508
2026-02-08T22:32:19.326906,3555.66,13.3483,2.9826,2.9494,38.5619
2026-02-08T22:32:20.326948,3556.66,13.3484,2.9826,2.9503,38.5730
2026-02-08T22:32:21.327066,3557.66,13.3484,2.9826,2.9511,38.5840
2026-02-08T22:32:22.323648,3558.66,13.3485,2.9826,2.9519,38.5950
2026-02-08T22:32:23.330797,3559.66,13.3486,2.9825,2.9527,38.6061
2026-02-08T22:32:24.335395,3560.66,13.3488,2.9825,2.9536,38.6172
2026-02-08T22:32:25.328344,3561.66,13.3489,2.9825,2.9544,38.6283
2026-02-08T22:32:26.324039,3562.66,13.3490,2.9825,2.9552,38.6393
2026-02-08T22:32:27.324476,3563.66,13.3491,2.9826,2.9561,38.6504
2026-02-08T22:32:28.323232,3564.66,13.3493,2.9826,2.9569,38.6614
2026-02-08T22:32:29.325528,3565.66,13.3494,2.9825,2.9577,38.6725
2026-02-08T22:32:30.323864,3566.66,13.3494,2.9825,2.9585,38.6835
2026-02-08T22:32:31.323986,3567.66,13.3496,2.9825,2.9594,38.6946
2026-02-08T22:32:32.341344,3568.66,13.3497,2.9825,2.9602,38.7056
2026-02-08T22:32:33.351260,3569.66,13.3498,2.9826,2.9610,38.7167
2026-02-08T22:32:34.327243,3570.66,13.3499,2.9826,2.9619,38.7278
2026-02-08T22:32:35.324396,3571.66,13.3499,2.9825,2.9627,38.7388
2026-02-08T22:32:36.323775,3572.66,13.3501,2.9825,2.9635,38.7499
2026-02-08T22:32:37.336836,3573.66,13.3502,2.9825,2.9643,38.7610
2026-02-08T22:32:38.341122,3574.66,13.3504,2.9826,2.9652,38.7720
2026-02-08T22:32:39.323460,3575.66,13.3505,2.9826,2.9660,38.7831
2026-02-08T22:32:40.327412,3576.66,13.3505,2.9826,2.9668,38.7942
2026-02-08T22:32:41.323721,3577.66,13.3507,2.9826,2.9677,38.8052
2026-02-08T22:32:42.327072,3578.66,13.3507,2.9825,2.9685,38.8162
2026-02-08T22:32:43.331601,3579.66,13.3508,2.9826,2.9693,38.8273
2026-02-08T22:32:44.326479,3580.66,13.3510,2.9826,2.9701,38.8384
2026-02-08T22:32:45.327580,3581.66,13.3510,2.9826,2.9710,38.8495
2026-02-08T22:32:46.324463,3582.66,13.3512,2.9826,2.9718,38.8605
2026-02-08T22:32:47.356370,3583.66,13.3513,2.9826,2.9726,38.8716
2026-02-08T22:32:48.326282,3584.66,13.3514,2.9826,2.9735,38.8826
2026-02-08T22:32:49.327621,3585.66,13.3516,2.9826,2.9743,38.8937
2026-02-08T22:32:50.326647,3586.66,13.3517,2.9826,2.9751,38.9048
2026-02-08T22:32:51.341996,3587.66,13.3518,2.9825,2.9759,38.9158
2026-02-08T22:32:52.346899,3588.66,13.3519,2.9826,2.9768,38.9269
2026-02-08T22:32:53.327885,3589.66,13.3520,2.9826,2.9776,38.9380
2026-02-08T22:32:54.326105,3590.66,13.3521,2.9826,2.9784,38.9490
2026-02-08T22:32:55.323557,3591.66,13.3522,2.9826,2.9793,38.9600
2026-02-08T22:32:56.333583,3592.66,13.3523,2.9826,2.9801,38.9711
2026-02-08T22:32:57.339737,3593.66,13.3524,2.9826,2.9809,38.9822
2026-02-08T22:32:58.327451,3594.66,13.3525,2.9826,2.9817,38.9933
2026-02-08T22:32:59.326898,3595.66,13.3526,2.9826,2.9826,39.0043
2026-02-08T22:33:00.325434,3596.66,13.3527,2.9825,2.9834,39.0154
2026-02-08T22:33:01.362565,3597.66,13.3528,2.9826,2.9842,39.0265
2026-02-08T22:33:02.327872,3598.66,13.3530,2.9826,2.9851,39.0375
2026-02-08T22:33:03.326734,3599.66,13.3531,2.9826,2.9859,39.0486
2026-02-08T22:33:04.324468,3600.66,13.3532,2.9825,2.9867,39.0596
2026-02-08T22:33:05.338550,3601.66,13.3533,2.9826,2.9875,39.0707
2026-02-08T22:33:06.353525,3602.66,13.3533,2.9826,2.9884,39.0818
2026-02-08T22:33:07.323539,3603.66,13.3535,2.9826,2.9892,39.0928
2026-02-08T22:33:08.324020,3604.66,13.3536,2.9825,2.9900,39.1039
2026-02-08T22:33:09.324955,3605.66,13.3537,2.9826,2.9909,39.1149
2026-02-08T22:33:10.324308,3606.66,13.3538,2.9825,2.9917,39.1260
2026-02-08T22:33:11.323783,3607.66,13.3540,2.9825,2.9925,39.1371
2026-02-08T22:33:12.327317,3608.66,13.3542,2.9825,2.9933,39.1481
2026-02-08T22:33:13.327043,3609.66,13.3542,2.9825,2.9942,39.1592
2026-02-08T22:33:14.324586,3610.66,13.3544,2.9825,2.9950,39.1703
2026-02-08T22:33:15.343481,3611.66,13.3545,2.9825,2.9958,39.1813
2026-02-08T22:33:16.352719,3612.66,13.3545,2.9826,2.9967,39.1924
2026-02-08T22:33:17.323954,3613.66,13.3547,2.9826,2.9975,39.2034
2026-02-08T22:33:18.324545,3614.66,13.3548,2.9825,2.9983,39.2145
2026-02-08T22:33:19.324603,3615.66,13.3549,2.9825,2.9991,39.2256
2026-02-08T22:33:20.337543,3616.66,13.3549,2.9825,3.0000,39.2366
2026-02-08T22:33:21.342530,3617.66,13.3551,2.9825,3.0008,39.2477
2026-02-08T22:33:22.324978,3618.66,13.3552,2.9825,3.0016,39.2588
2026-02-08T22:33:23.328014,3619.66,13.3553,2.9825,3.0025,39.2699
2026-02-08T22:33:24.325337,3620.66,13.3554,2.9825,3.0033,39.2809
2026-02-08T22:33:25.342579,3621.66,13.3555,2.9825,3.0041,39.2920
2026-02-08T22:33:26.350929,3622.66,13.3557,2.9826,3.0049,39.3030
2026-02-08T22:33:27.328120,3623.66,13.3558,2.9826,3.0058,39.3141
2026-02-08T22:33:28.328351,3624.66,13.3558,2.9826,3.0066,39.3252
2026-02-08T22:33:29.324906,3625.66,13.3559,2.9826,3.0074,39.3362
2026-02-08T22:33:30.337478,3626.66,13.3560,2.9826,3.0082,39.3473
2026-02-08T22:33:31.341759,3627.66,13.3561,2.9826,3.0091,39.3584
2026-02-08T22:33:32.324908,3628.66,13.3562,2.9826,3.0099,39.3694
2026-02-08T22:33:33.328231,3629.66,13.3564,2.9826,3.0107,39.3805
2026-02-08T22:33:34.325471,3630.66,13.3565,2.9826,3.0116,39.3916
2026-02-08T22:33:35.329319,3631.66,13.3565,2.9826,3.0124,39.4026
2026-02-08T22:33:36.333291,3632.66,13.3567,2.9826,3.0132,39.4137
2026-02-08T22:33:37.323920,3633.66,13.3568,2.9826,3.0140,39.4247
2026-02-08T22:33:38.324982,3634.66,13.3569,2.9826,3.0149,39.4358
2026-02-08T22:33:39.331027,3635.66,13.3570,2.9826,3.0157,39.4469
2026-02-08T22:33:40.357110,3636.66,13.3571,2.9826,3.0165,39.4580
2026-02-08T22:33:41.325009,3637.66,13.3572,2.9826,3.0174,39.4690
2026-02-08T22:33:42.324929,3638.66,13.3573,2.9826,3.0182,39.4801
2026-02-08T22:33:43.325005,3639.66,13.3575,2.9825,3.0190,39.4912
2026-02-08T22:33:44.344170,3640.66,13.3576,2.9825,3.0198,39.5022
2026-02-08T22:33:45.348198,3641.66,13.3576,2.9825,3.0207,39.5133
2026-02-08T22:33:46.328179,3642.66,13.3578,2.9825,3.0215,39.5244
2026-02-08T22:33:47.326605,3643.66,13.3579,2.9825,3.0223,39.5354
2026-02-08T22:33:48.327803,3644.66,13.3580,2.9826,3.0232,39.5465
2026-02-08T22:33:49.333791,3645.66,13.3581,2.9826,3.0240,39.5576
2026-02-08T22:33:50.356866,3646.66,13.3582,2.9826,3.0248,39.5686
2026-02-08T22:33:51.324603,3647.66,13.3583,2.9826,3.0256,39.5797
